,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
1907,비수도권,울산,전용면적 60㎡초과 85㎡이하,2017,8,3594.0,1089.0,보통,2017-08-01
1908,비수도권,울산,전용면적 85㎡초과 102㎡이하,2017,8,,,False,2017-08-01
1909,비수도권,울산,전용면적 102㎡초과,2017,8,3137.0,950.0,보통,2017-08-01
1910,비수도권,세종,전체,2017,8,2734.0,828.0,보통,2017-08-01
1911,비수도권,세종,전용면적 60㎡이하,2017,8,2779.0,842.0,보통,2017-08-01
1912,비수도권,세종,전용면적 60㎡초과 85㎡이하,2017,8,2703.0,819.0,보통,2017-08-01
1913,비수도권,세종,전용면적 85㎡초과 102㎡이하,2017,8,2787.0,844.0,보통,2017-08-01
1914,비수도권,세종,전용면적 102㎡초과,2017,8,2719.0,823.0,보통,2017-08-01
1915,비수도권,강원,전체,2017,8,2268.0,687.0,저렴,2017-08-01
1916,비수도권,강원,전용면적 60㎡이하,2017,8,2242.0,679.0,저렴,2017-08-01
1917,비수도권,강원,전용면적 60㎡초과 85㎡이하,2017,8,2269.0,687.0,저렴,2017-08-01
1918,비수도권,강원,전용면적 85㎡초과 102㎡이하,2017,8,2221.0,673.0,저렴,2017-08-01
1919,비수도권,강원,전용면적 102㎡초과,2017,8,2401.0,727.0,저렴,2017-08-01
1920,비수도권,충북,전체,2017,8,2050.0,621.0,저렴,2017-08-01
1921,비수도권,충북,전용면적 60㎡이하,2017,8,2162.0,655.0,저렴,2017-08-01
1922,비수도권,충북,전용면적 60㎡초과 85㎡이하,2017,8,2048.0,620.0,저렴,2017-08-01
1923,비수도권,충북,전용면적 85㎡초과 102㎡이하,2017,8,2563.0,776.0,저렴,2017-08-01
1924,비수도권,충북,전용면적 102㎡초과,2017,8,2500.0,757.0,저렴,2017-08-01
1925,비수도권,충남,전체,2017,8,2257.0,683.0,저렴,2017-08-01
1926,비수도권,충남,전용면적 60㎡이하,2017,8,2328.0,705.0,저렴,2017-08-01
1927,비수도권,충남,전용면적 60㎡초과 85㎡이하,2017,8,2269.0,687.0,저렴,2017-08-01
1928,비수도권,충남,전용면적 85㎡초과 102㎡이하,2017,8,2963.0,897.0,보통,2017-08-01
1929,비수도권,충남,전용면적 102㎡초과,2017,8,2623.0,794.0,저렴,2017-08-01
1930,비수도권,전북,전체,2017,8,2209.0,669.0,저렴,2017-08-01
1931,비수도권,전북,전용면적 60㎡이하,2017,8,2352.0,712.0,저렴,2017-08-01
1932,비수도권,전북,전용면적 60㎡초과 85㎡이하,2017,8,2211.0,670.0,저렴,2017-08-01
1933,비수도권,전북,전용면적 85㎡초과 102㎡이하,2017,8,2456.0,744.0,저렴,2017-08-01
1934,비수도권,전북,전용면적 102㎡초과,2017,8,2281.0,691.0,저렴,2017-08-01
1935,비수도권,전남,전체,2017,8,2214.0,670.0,저렴,2017-08-01
1936,비수도권,전남,전용면적 60㎡이하,2017,8,2151.0,651.0,저렴,2017-08-01
1937,비수도권,전남,전용면적 60㎡초과 85㎡이하,2017,8,2221.0,673.0,저렴,2017-08-01
1938,비수도권,전남,전용면적 85㎡초과 102㎡이하,2017,8,2291.0,694.0,저렴,2017-08-01
1939,비수도권,전남,전용면적 102㎡초과,2017,8,2197.0,665.0,저렴,2017-08-01
1940,비수도권,경북,전체,2017,8,2441.0,739.0,저렴,2017-08-01
1941,비수도권,경북,전용면적 60㎡이하,2017,8,2506.0,759.0,저렴,2017-08-01
1942,비수도권,경북,전용면적 60㎡초과 85㎡이하,2017,8,2426.0,735.0,저렴,2017-08-01
1943,비수도권,경북,전용면적 85㎡초과 102㎡이하,2017,8,2867.0,868.0,보통,2017-08-01
1944,비수도권,경북,전용면적 102㎡초과,2017,8,2624.0,795.0,저렴,2017-08-01
1945,비수도권,경남,전체,2017,8,2515.0,762.0,저렴,2017-08-01
1946,비수도권,경남,전용면적 60㎡이하,2017,8,2623.0,794.0,저렴,2017-08-01
1947,비수도권,경남,전용면적 60㎡초과 85㎡이하,2017,8,2499.0,757.0,저렴,2017-08-01
1948,비수도권,경남,전용면적 85㎡초과 102㎡이하,2017,8,3042.0,921.0,보통,2017-08-01
1949,비수도권,경남,전용면적 102㎡초과,2017,8,2868.0,869.0,보통,2017-08-01
1950,비수도권,제주,전체,2017,8,3335.0,1010.0,보통,2017-08-01
1951,비수도권,제주,전용면적 60㎡이하,2017,8,5152.0,1561.0,비쌈,2017-08-01
1952,비수도권,제주,전용면적 60㎡초과 85㎡이하,2017,8,3270.0,990.0,보통,2017-08-01
1953,비수도권,제주,전용면적 85㎡초과 102㎡이하,2017,8,4809.0,1457.0,보통,2017-08-01
1954,비수도권,제주,전용면적 102㎡초과,2017,8,4800.0,1454.0,보통,2017-08-01
1955,수도권,서울,전체,2017,9,6507.0,1971.0,비쌈,2017-09-01
1956,수도권,서울,전용면적 60㎡이하,2017,9,6767.0,2050.0,비쌈,2017-09-01
1957,수도권,서울,전용면적 60㎡초과 85㎡이하,2017,9,5938.0,1799.0,비쌈,2017-09-01
1958,수도권,서울,전용면적 85㎡초과 102㎡이하,2017,9,7887.0,2390.0,비쌈,2017-09-01
1959,수도권,서울,전용면적 102㎡초과,2017,9,6689.0,2026.0,비쌈,2017-09-01
1960,수도권,인천,전체,2017,9,3302.0,1000.0,보통,2017-09-01
1961,수도권,인천,전용면적 60㎡이하,2017,9,3330.0,1009.0,보통,2017-09-01
1962,수도권,인천,전용면적 60㎡초과 85㎡이하,2017,9,3307.0,1002.0,보통,2017-09-01
1963,수도권,인천,전용면적 85㎡초과 102㎡이하,2017,9,3478.0,1053.0,보통,2017-09-01
1964,수도권,인천,전용면적 102㎡초과,2017,9,4986.0,1510.0,비쌈,2017-09-01
1965,수도권,경기,전체,2017,9,3628.0,1099.0,보통,2017-09-01
1966,수도권,경기,전용면적 60㎡이하,2017,9,3902.0,1182.0,보통,2017-09-01
1967,수도권,경기,전용면적 60㎡초과 85㎡이하,2017,9,3601.0,1091.0,보통,2017-09-01
1968,수도권,경기,전용면적 85㎡초과 102㎡이하,2017,9,3696.0,1120.0,보통,2017-09-01
1969,수도권,경기,전용면적 102㎡초과,2017,9,4045.0,1225.0,보통,2017-09-01
1970,비수도권,부산,전체,2017,9,3594.0,1089.0,보통,2017-09-01
1971,비수도권,부산,전용면적 60㎡이하,2017,9,3467.0,1050.0,보통,2017-09-01
1972,비수도권,부산,전용면적 60㎡초과 85㎡이하,2017,9,3558.0,1078.0,보통,2017-09-01
1973,비수도권,부산,전용면적 85㎡초과 102㎡이하,2017,9,3442.0,1043.0,보통,2017-09-01
1974,비수도권,부산,전용면적 102㎡초과,2017,9,3636.0,1101.0,보통,2017-09-01
1975,비수도권,대구,전체,2017,9,3839.0,1163.0,보통,2017-09-01
1976,비수도권,대구,전용면적 60㎡이하,2017,9,3454.0,1046.0,보통,2017-09-01
1977,비수도권,대구,전용면적 60㎡초과 85㎡이하,2017,9,3824.0,1158.0,보통,2017-09-01
1978,비수도권,대구,전용면적 85㎡초과 102㎡이하,2017,9,,,False,2017-09-01
1979,비수도권,대구,전용면적 102㎡초과,2017,9,4073.0,1234.0,보통,2017-09-01
1980,비수도권,광주,전체,2017,9,2945.0,892.0,보통,2017-09-01
1981,비수도권,광주,전용면적 60㎡이하,2017,9,,,False,2017-09-01
1982,비수도권,광주,전용면적 60㎡초과 85㎡이하,2017,9,2935.0,889.0,보통,2017-09-01
1983,비수도권,광주,전용면적 85㎡초과 102㎡이하,2017,9,2880.0,872.0,보통,2017-09-01
1984,비수도권,광주,전용면적 102㎡초과,2017,9,3037.0,920.0,보통,2017-09-01
1985,비수도권,대전,전체,2017,9,2894.0,876.0,보통,2017-09-01
1986,비수도권,대전,전용면적 60㎡이하,2017,9,3019.0,914.0,보통,2017-09-01
1987,비수도권,대전,전용면적 60㎡초과 85㎡이하,2017,9,2857.0,865.0,보통,2017-09-01
1988,비수도권,대전,전용면적 85㎡초과 102㎡이하,2017,9,2834.0,858.0,보통,2017-09-01
1989,비수도권,대전,전용면적 102㎡초과,2017,9,4328.0,1311.0,보통,2017-09-01
1990,비수도권,울산,전체,2017,9,3582.0,1085.0,보통,2017-09-01
1991,비수도권,울산,전용면적 60㎡이하,2017,9,2904.0,880.0,보통,2017-09-01
1992,비수도권,울산,전용면적 60㎡초과 85㎡이하,2017,9,3594.0,1089.0,보통,2017-09-01
1993,비수도권,울산,전용면적 85㎡초과 102㎡이하,2017,9,,,False,2017-09-01
1994,비수도권,울산,전용면적 102㎡초과,2017,9,3137.0,950.0,보통,2017-09-01
1995,비수도권,세종,전체,2017,9,2758.0,835.0,보통,2017-09-01
1996,비수도권,세종,전용면적 60㎡이하,2017,9,2803.0,849.0,보통,2017-09-01
1997,비수도권,세종,전용면적 60㎡초과 85㎡이하,2017,9,2684.0,813.0,보통,2017-09-01
1998,비수도권,세종,전용면적 85㎡초과 102㎡이하,2017,9,2796.0,847.0,보통,2017-09-01
1999,비수도권,세종,전용면적 102㎡초과,2017,9,2799.0,848.0,보통,2017-09-01
2000,비수도권,강원,전체,2017,9,2235.0,677.0,저렴,2017-09-01
2001,비수도권,강원,전용면적 60㎡이하,2017,9,2237.0,677.0,저렴,2017-09-01
2002,비수도권,강원,전용면적 60㎡초과 85㎡이하,2017,9,2225.0,674.0,저렴,2017-09-01
2003,비수도권,강원,전용면적 85㎡초과 102㎡이하,2017,9,2221.0,673.0,저렴,2017-09-01
2004,비수도권,강원,전용면적 102㎡초과,2017,9,2319.0,702.0,저렴,2017-09-01
2005,비수도권,충북,전체,2017,9,2054.0,622.0,저렴,2017-09-01
2006,비수도권,충북,전용면적 60㎡이하,2017,9,2162.0,655.0,저렴,2017-09-01
2007,비수도권,충북,전용면적 60㎡초과 85㎡이하,2017,9,2053.0,622.0,저렴,2017-09-01
2008,비수도권,충북,전용면적 85㎡초과 102㎡이하,2017,9,2563.0,776.0,저렴,2017-09-01
2009,비수도권,충북,전용면적 102㎡초과,2017,9,2500.0,757.0,저렴,2017-09-01
2010,비수도권,충남,전체,2017,9,2257.0,683.0,저렴,2017-09-01
2011,비수도권,충남,전용면적 60㎡이하,2017,9,2328.0,705.0,저렴,2017-09-01
2012,비수도권,충남,전용면적 60㎡초과 85㎡이하,2017,9,2269.0,687.0,저렴,2017-09-01
2013,비수도권,충남,전용면적 85㎡초과 102㎡이하,2017,9,2963.0,897.0,보통,2017-09-01
2014,비수도권,충남,전용면적 102㎡초과,2017,9,2623.0,794.0,저렴,2017-09-01
2015,비수도권,전북,전체,2017,9,2219.0,672.0,저렴,2017-09-01
2016,비수도권,전북,전용면적 60㎡이하,2017,9,2294.0,695.0,저렴,2017-09-01
2017,비수도권,전북,전용면적 60㎡초과 85㎡이하,2017,9,2219.0,672.0,저렴,2017-09-01
2018,비수도권,전북,전용면적 85㎡초과 102㎡이하,2017,9,,,False,2017-09-01
2019,비수도권,전북,전용면적 102㎡초과,2017,9,2138.0,647.0,저렴,2017-09-01
2020,비수도권,전남,전체,2017,9,2214.0,670.0,저렴,2017-09-01
2021,비수도권,전남,전용면적 60㎡이하,2017,9,2151.0,651.0,저렴,2017-09-01
2022,비수도권,전남,전용면적 60㎡초과 85㎡이하,2017,9,2221.0,673.0,저렴,2017-09-01
2023,비수도권,전남,전용면적 85㎡초과 102㎡이하,2017,9,2291.0,694.0,저렴,2017-09-01
2024,비수도권,전남,전용면적 102㎡초과,2017,9,2197.0,665.0,저렴,2017-09-01
2025,비수도권,경북,전체,2017,9,2429.0,736.0,저렴,2017-09-01
2026,비수도권,경북,전용면적 60㎡이하,2017,9,2488.0,753.0,저렴,2017-09-01
2027,비수도권,경북,전용면적 60㎡초과 85㎡이하,2017,9,2413.0,731.0,저렴,2017-09-01
2028,비수도권,경북,전용면적 85㎡초과 102㎡이하,2017,9,2867.0,868.0,보통,2017-09-01
2029,비수도권,경북,전용면적 102㎡초과,2017,9,2969.0,899.0,보통,2017-09-01
2030,비수도권,경남,전체,2017,9,2510.0,760.0,저렴,2017-09-01
2031,비수도권,경남,전용면적 60㎡이하,2017,9,2623.0,794.0,저렴,2017-09-01
2032,비수도권,경남,전용면적 60㎡초과 85㎡이하,2017,9,2494.0,755.0,저렴,2017-09-01
2033,비수도권,경남,전용면적 85㎡초과 102㎡이하,2017,9,3983.0,1206.0,보통,2017-09-01
2034,비수도권,경남,전용면적 102㎡초과,2017,9,3148.0,953.0,보통,2017-09-01
2035,비수도권,제주,전체,2017,9,3222.0,976.0,보통,2017-09-01
2036,비수도권,제주,전용면적 60㎡이하,2017,9,5380.0,1630.0,비쌈,2017-09-01
2037,비수도권,제주,전용면적 60㎡초과 85㎡이하,2017,9,3150.0,954.0,보통,2017-09-01
2038,비수도권,제주,전용면적 85㎡초과 102㎡이하,2017,9,,,False,2017-09-01
2039,비수도권,제주,전용면적 102㎡초과,2017,9,,,False,2017-09-01
2040,수도권,서울,전체,2017,10,6578.0,1993.0,비쌈,2017-10-01
2041,수도권,서울,전용면적 60㎡이하,2017,10,6815.0,2065.0,비쌈,2017-10-01
2042,수도권,서울,전용면적 60㎡초과 85㎡이하,2017,10,5934.0,1798.0,비쌈,2017-10-01
2043,수도권,서울,전용면적 85㎡초과 102㎡이하,2017,10,7274.0,2204.0,비쌈,2017-10-01
2044,수도권,서울,전용면적 102㎡초과,2017,10,6559.0,1987.0,비쌈,2017-10-01
2045,수도권,인천,전체,2017,10,3300.0,1000.0,보통,2017-10-01
2046,수도권,인천,전용면적 60㎡이하,2017,10,3330.0,1009.0,보통,2017-10-01
2047,수도권,인천,전용면적 60㎡초과 85㎡이하,2017,10,3306.0,1001.0,보통,2017-10-01
2048,수도권,인천,전용면적 85㎡초과 102㎡이하,2017,10,3445.0,1043.0,보통,2017-10-01
2049,수도권,인천,전용면적 102㎡초과,2017,10,4835.0,1465.0,보통,2017-10-01
2050,수도권,경기,전체,2017,10,3625.0,1098.0,보통,2017-10-01
2051,수도권,경기,전용면적 60㎡이하,2017,10,3829.0,1160.0,보통,2017-10-01
2052,수도권,경기,전용면적 60㎡초과 85㎡이하,2017,10,3574.0,1083.0,보통,2017-10-01
2053,수도권,경기,전용면적 85㎡초과 102㎡이하,2017,10,3769.0,1142.0,보통,2017-10-01
2054,수도권,경기,전용면적 102㎡초과,2017,10,4009.0,1214.0,보통,2017-10-01
2055,비수도권,부산,전체,2017,10,3723.0,1128.0,보통,2017-10-01
2056,비수도권,부산,전용면적 60㎡이하,2017,10,3587.0,1086.0,보통,2017-10-01
2057,비수도권,부산,전용면적 60㎡초과 85㎡이하,2017,10,3735.0,1131.0,보통,2017-10-01
2058,비수도권,부산,전용면적 85㎡초과 102㎡이하,2017,10,3454.0,1046.0,보통,2017-10-01
2059,비수도권,부산,전용면적 102㎡초과,2017,10,3549.0,1075.0,보통,2017-10-01
2060,비수도권,대구,전체,2017,10,3839.0,1163.0,보통,2017-10-01
2061,비수도권,대구,전용면적 60㎡이하,2017,10,3454.0,1046.0,보통,2017-10-01
2062,비수도권,대구,전용면적 60㎡초과 85㎡이하,2017,10,3824.0,1158.0,보통,2017-10-01
2063,비수도권,대구,전용면적 85㎡초과 102㎡이하,2017,10,,,False,2017-10-01
2064,비수도권,대구,전용면적 102㎡초과,2017,10,4073.0,1234.0,보통,2017-10-01
2065,비수도권,광주,전체,2017,10,2912.0,882.0,보통,2017-10-01
2066,비수도권,광주,전용면적 60㎡이하,2017,10,2776.0,841.0,보통,2017-10-01
2067,비수도권,광주,전용면적 60㎡초과 85㎡이하,2017,10,2906.0,880.0,보통,2017-10-01
2068,비수도권,광주,전용면적 85㎡초과 102㎡이하,2017,10,2880.0,872.0,보통,2017-10-01
2069,비수도권,광주,전용면적 102㎡초과,2017,10,3016.0,913.0,보통,2017-10-01
2070,비수도권,대전,전체,2017,10,2729.0,826.0,보통,2017-10-01
2071,비수도권,대전,전용면적 60㎡이하,2017,10,2729.0,826.0,보통,2017-10-01
2072,비수도권,대전,전용면적 60㎡초과 85㎡이하,2017,10,2715.0,822.0,보통,2017-10-01
2073,비수도권,대전,전용면적 85㎡초과 102㎡이하,2017,10,3067.0,929.0,보통,2017-10-01
2074,비수도권,대전,전용면적 102㎡초과,2017,10,,,False,2017-10-01
2075,비수도권,울산,전체,2017,10,3385.0,1025.0,보통,2017-10-01
2076,비수도권,울산,전용면적 60㎡이하,2017,10,2904.0,880.0,보통,2017-10-01
2077,비수도권,울산,전용면적 60㎡초과 85㎡이하,2017,10,3388.0,1026.0,보통,2017-10-01
2078,비수도권,울산,전용면적 85㎡초과 102㎡이하,2017,10,,,False,2017-10-01
2079,비수도권,울산,전용면적 102㎡초과,2017,10,2761.0,836.0,보통,2017-10-01
2080,비수도권,세종,전체,2017,10,2759.0,836.0,보통,2017-10-01
2081,비수도권,세종,전용면적 60㎡이하,2017,10,2760.0,836.0,보통,2017-10-01
2082,비수도권,세종,전용면적 60㎡초과 85㎡이하,2017,10,2723.0,825.0,보통,2017-10-01
2083,비수도권,세종,전용면적 85㎡초과 102㎡이하,2017,10,2790.0,845.0,보통,2017-10-01
2084,비수도권,세종,전용면적 102㎡초과,2017,10,2787.0,844.0,보통,2017-10-01
2085,비수도권,강원,전체,2017,10,2279.0,690.0,저렴,2017-10-01
2086,비수도권,강원,전용면적 60㎡이하,2017,10,2225.0,674.0,저렴,2017-10-01
2087,비수도권,강원,전용면적 60㎡초과 85㎡이하,2017,10,2266.0,686.0,저렴,2017-10-01
2088,비수도권,강원,전용면적 85㎡초과 102㎡이하,2017,10,2012.0,609.0,저렴,2017-10-01
2089,비수도권,강원,전용면적 102㎡초과,2017,10,2392.0,724.0,저렴,2017-10-01
2090,비수도권,충북,전체,2017,10,2060.0,624.0,저렴,2017-10-01
2091,비수도권,충북,전용면적 60㎡이하,2017,10,2162.0,655.0,저렴,2017-10-01
2092,비수도권,충북,전용면적 60㎡초과 85㎡이하,2017,10,2058.0,623.0,저렴,2017-10-01
2093,비수도권,충북,전용면적 85㎡초과 102㎡이하,2017,10,2563.0,776.0,저렴,2017-10-01
2094,비수도권,충북,전용면적 102㎡초과,2017,10,2500.0,757.0,저렴,2017-10-01
2095,비수도권,충남,전체,2017,10,2283.0,691.0,저렴,2017-10-01
2096,비수도권,충남,전용면적 60㎡이하,2017,10,2402.0,727.0,저렴,2017-10-01
2097,비수도권,충남,전용면적 60㎡초과 85㎡이하,2017,10,2298.0,696.0,저렴,2017-10-01
2098,비수도권,충남,전용면적 85㎡초과 102㎡이하,2017,10,2963.0,897.0,보통,2017-10-01
2099,비수도권,충남,전용면적 102㎡초과,2017,10,2623.0,794.0,저렴,2017-10-01
2100,비수도권,전북,전체,2017,10,2182.0,661.0,저렴,2017-10-01
2101,비수도권,전북,전용면적 60㎡이하,2017,10,2259.0,684.0,저렴,2017-10-01
2102,비수도권,전북,전용면적 60㎡초과 85㎡이하,2017,10,2173.0,658.0,저렴,2017-10-01
2103,비수도권,전북,전용면적 85㎡초과 102㎡이하,2017,10,,,False,2017-10-01
2104,비수도권,전북,전용면적 102㎡초과,2017,10,2138.0,647.0,저렴,2017-10-01
2105,비수도권,전남,전체,2017,10,2305.0,698.0,저렴,2017-10-01
2106,비수도권,전남,전용면적 60㎡이하,2017,10,2405.0,728.0,저렴,2017-10-01
2107,비수도권,전남,전용면적 60㎡초과 85㎡이하,2017,10,2264.0,686.0,저렴,2017-10-01
2108,비수도권,전남,전용면적 85㎡초과 102㎡이하,2017,10,2291.0,694.0,저렴,2017-10-01
2109,비수도권,전남,전용면적 102㎡초과,2017,10,2395.0,725.0,저렴,2017-10-01
2110,비수도권,경북,전체,2017,10,2367.0,717.0,저렴,2017-10-01
2111,비수도권,경북,전용면적 60㎡이하,2017,10,2363.0,716.0,저렴,2017-10-01
2112,비수도권,경북,전용면적 60㎡초과 85㎡이하,2017,10,2356.0,713.0,저렴,2017-10-01
2113,비수도권,경북,전용면적 85㎡초과 102㎡이하,2017,10,2867.0,868.0,보통,2017-10-01
2114,비수도권,경북,전용면적 102㎡초과,2017,10,2969.0,899.0,보통,2017-10-01
2115,비수도권,경남,전체,2017,10,2436.0,738.0,저렴,2017-10-01
2116,비수도권,경남,전용면적 60㎡이하,2017,10,2582.0,782.0,저렴,2017-10-01
2117,비수도권,경남,전용면적 60㎡초과 85㎡이하,2017,10,2414.0,731.0,저렴,2017-10-01
2118,비수도권,경남,전용면적 85㎡초과 102㎡이하,2017,10,2971.0,900.0,보통,2017-10-01
2119,비수도권,경남,전용면적 102㎡초과,2017,10,2984.0,904.0,보통,2017-10-01
2120,비수도권,제주,전체,2017,10,3222.0,976.0,보통,2017-10-01
2121,비수도권,제주,전용면적 60㎡이하,2017,10,5380.0,1630.0,비쌈,2017-10-01
2122,비수도권,제주,전용면적 60㎡초과 85㎡이하,2017,10,3150.0,954.0,보통,2017-10-01
2123,비수도권,제주,전용면적 85㎡초과 102㎡이하,2017,10,,,False,2017-10-01
2124,비수도권,제주,전용면적 102㎡초과,2017,10,,,False,2017-10-01
